Frecuencia(Hz),"	mm/Seg(PC)"
1079.481,0.016578
1080.252,0.025209
1081.022,0.033156
1081.793,0.026853
1082.563,0.035348
1083.334,0.02288
1084.104,0.016372
1084.875,0.011029
1085.646,0.012057
1086.416,0.020277
1087.187,0.024524
1087.957,0.013221
1088.728,0.007707
1089.498,0.011646
1090.269,0.053707
1091.039,0.0696
1091.81,0.030827
1092.58,0.013838
1093.351,0.016989
1094.121,0.015619
1094.892,0.016167
1095.662,0.015961
1096.433,0.039732
1097.203,0.032745
1097.974,0.014043
1098.744,0.0174
1099.515,0.0348
1100.285,0.034389
1101.056,0.01877
1101.826,0.036718
1102.597,0.070148
1103.367,0.073436
1104.138,0.037814
1104.908,0.024113
1105.679,0.0174
1106.449,0.01144
1107.22,0.01418
1107.99,0.019729
1108.761,0.014591
1109.531,0.026853
1110.302,0.053707
1111.072,0.126595
1111.843,0.394581
1112.613,0.315664
1113.384,0.100289
1114.154,0.091521
1114.925,0.035896
1115.695,0.021099
1116.466,0.011646
1117.236,0.015824
1118.007,0.01281
1118.777,0.017537
1119.548,0.016372
1120.318,0.018907
1121.089,0.017674
1121.859,0.011851
1122.63,0.011646
1123.4,0.012262
1124.171,0.011851
1124.941,0.01877
1125.712,0.018359
1126.482,0.019318
1127.253,0.022332
1128.023,0.033567
1128.794,0.037814
1129.564,0.01877
1130.335,0.012057
1131.105,0.029183
1131.876,0.040554
1132.646,0.018496
1133.417,0.020551
1134.188,0.015002
1134.958,0.01007
1135.729,0.018907
1136.499,0.019181
1137.27,0.018496
1138.04,0.016578
1138.811,0.020688
1139.581,0.018907
1140.352,0.02014
1141.122,0.020688
1141.893,0.033156
1142.663,0.033156
1143.434,0.023428
1144.204,0.031649
1144.975,0.033156
1145.745,0.024798
1146.516,0.02288
1147.286,0.022058
1148.057,0.022743
1148.827,0.019181
1149.598,0.020277
1150.368,0.029183
1151.139,0.039458
1151.909,0.032334
1152.68,0.026031
1153.45,0.017537
1154.221,0.028771
1154.991,0.027264
1155.762,0.024798
1156.532,0.028086
1157.303,0.031238
1158.073,0.034389
1158.844,0.093165
1159.614,0.169889
1160.385,0.486649
1161.155,1.131131
1161.926,0.73655
1162.696,0.165505
1163.467,0.107414
1164.237,0.04028
1165.008,0.028771
1165.778,0.026853
1166.549,0.021647
1167.319,0.019729
1168.09,0.026853
1168.86,0.022058
1169.631,0.017194
1170.401,0.019318
1171.172,0.025072
1171.942,0.023839
1172.713,0.032334
1173.483,0.036718
1174.254,0.030416
1175.024,0.04028
1175.795,0.081108
1176.565,0.204963
1177.336,0.265246
1178.106,0.16112
1178.877,0.063845
1179.647,0.041102
1180.418,0.020277
1181.188,0.023839
1181.959,0.02562
1182.729,0.027675
1183.5,0.030416
1184.271,0.025072
1185.041,0.02151
1185.812,0.019455
1186.582,0.020551
1187.353,0.032745
1188.123,0.028771
1188.894,0.020551
1189.664,0.021099
1190.435,0.016372
1191.205,0.016989
1191.976,0.013221
1192.746,0.026853
1193.517,0.050145
1194.287,0.033978
1195.058,0.019181
1195.828,0.020551
1196.599,0.019455
1197.369,0.016989
1198.14,0.018085
1198.91,0.018907
1199.681,0.026031
1200.451,0.026853
1201.222,0.020962
1201.992,0.019318
1202.763,0.034389
1203.533,0.038636
1204.304,0.023428
1205.074,0.021921
1205.845,0.02425
1206.615,0.029183
1207.386,0.02562
1208.156,0.049049
1208.927,0.07782
1209.697,0.141391
1210.468,0.265246
1211.238,0.134267
1212.009,0.039732
1212.779,0.024113
1213.55,0.025072
1214.32,0.013221
1215.091,0.011029
1215.861,0.015413
1216.632,0.013427
1217.402,0.013016
1218.173,0.015208
1218.943,0.013838
1219.714,0.016989
1220.484,0.014591
1221.255,0.015824
1222.025,0.013221
1222.796,0.012262
1223.566,0.019181
1224.337,0.031649
1225.107,0.050419
1225.878,0.057543
1226.648,0.026853
1227.419,0.023291
1228.189,0.017537
1228.96,0.016372
1229.73,0.028086
1230.501,0.030827
1231.271,0.016167
1232.042,0.015961
1232.813,0.01281
1233.583,0.011646
1234.354,0.012057
1235.124,0.016372
1235.895,0.017948
1236.665,0.009865
1237.436,0.018085
1238.206,0.015619
1238.977,0.016989
1239.747,0.021921
1240.518,0.015961
1241.288,0.015619
1242.059,0.017674
1242.829,0.02014
1243.6,0.015002
1244.37,0.013016
1245.141,0.014043
1245.911,0.013632
1246.682,0.017194
1247.452,0.018496
1248.223,0.026031
1248.993,0.051241
1249.764,0.083848
1250.534,0.196194
1251.305,0.350738
1252.075,0.246613
1252.846,0.096453
1253.616,0.061653
1254.387,0.030005
1255.157,0.026442
1255.928,0.046856
1256.698,0.048501
1257.469,0.143583
1258.239,0.168793
1259.01,0.057543
1259.78,0.057543
1260.551,0.029594
1261.321,0.033567
1262.092,0.02288
1262.862,0.023428
1263.633,0.029594
1264.403,0.025072
1265.174,0.019181
1265.944,0.014797
1266.715,0.017194
1267.485,0.021236
1268.256,0.018907
1269.026,0.023702
1269.797,0.031649
1270.567,0.02562
1271.338,0.014591
1272.108,0.023428
1272.879,0.027264
1273.649,0.024524
1274.42,0.023428
1275.19,0.015208
1275.961,0.020688
1276.731,0.02288
1277.502,0.040554
1278.272,0.024661
1279.043,0.019181
1279.813,0.019455
1280.584,0.017948
1281.354,0.016989
1282.125,0.016783
1282.896,0.013016
1283.666,0.019181
1284.437,0.020277
1285.207,0.017194
1285.978,0.018907
1286.748,0.015208
1287.519,0.015413
1288.289,0.016372
1289.06,0.026442
1289.83,0.046582
1290.601,0.044938
1291.371,0.021921
1292.142,0.024661
1292.912,0.022058
1293.683,0.017948
1294.453,0.011646
1295.224,0.017674
1295.994,0.022058
1296.765,0.020962
1297.535,0.022332
1298.306,0.01418
1299.076,0.019318
1299.847,0.025209
1300.617,0.020551
1301.388,0.0174
1302.158,0.02562
1302.929,0.047678
1303.699,0.038362
1304.47,0.019729
1305.24,0.036718
1306.011,0.036718
1306.781,0.051241
1307.552,0.060831
1308.322,0.024524
1309.093,0.037814
1309.863,0.03754
1310.634,0.020551
1311.404,0.021099
1312.175,0.021236
1312.945,0.015208
1313.716,0.022743
1314.486,0.023702
1315.257,0.011235
1316.027,0.022469
1316.798,0.028086
1317.568,0.020277
1318.339,0.02562
1319.109,0.02562
1319.88,0.024524
1320.65,0.024113
1321.421,0.024798
1322.191,0.031923
1322.962,0.024661
1323.732,0.024798
1324.503,0.03617
1325.273,0.08056
1326.044,0.073436
1326.814,0.046034
1327.585,0.082204
1328.355,0.204963
1329.126,0.143583
1329.896,0.042472
1330.667,0.03617
1331.438,0.019866
1332.208,0.022058
1332.979,0.023839
1333.749,0.015413
1334.52,0.026442
1335.29,0.032745
1336.061,0.02425
1336.831,0.015413
1337.602,0.016783
1338.372,0.016989
1339.143,0.026031
1339.913,0.02151
1340.684,0.022743
1341.454,0.017674
1342.225,0.019729
1342.995,0.02425
1343.766,0.02425
1344.536,0.015002
1345.307,0.017948
1346.077,0.020962
1346.848,0.01007
1347.618,0.019318
1348.389,0.028771
1349.159,0.021921
1349.93,0.023839
1350.7,0.024113
1351.471,0.02425
1352.241,0.024798
1353.012,0.026853
1353.782,0.030005
1354.553,0.042198
1355.323,0.033156
1356.094,0.017674
1356.864,0.020551
1357.635,0.026031
1358.405,0.01877
1359.176,0.0174
1359.946,0.015961
1360.717,0.021099
1361.487,0.024798
1362.258,0.02151
1363.028,0.019729
1363.799,0.021099
1364.569,0.023017
1365.34,0.020688
1366.11,0.015824
1366.881,0.016989
1367.651,0.020551
1368.422,0.014043
1369.192,0.029594
1369.963,0.04302
1370.733,0.022058
1371.504,0.024798
1372.274,0.019318
1373.045,0.02014
1373.815,0.026442
1374.586,0.020551
1375.356,0.01281
1376.127,0.020551
1376.897,0.028086
1377.668,0.061653
1378.438,0.036718
1379.209,0.013221
1379.979,0.015961
1380.75,0.015208
1381.521,0.022332
1382.291,0.016578
1383.062,0.008837
1383.832,0.015961
1384.603,0.015208
1385.373,0.015961
1386.144,0.015002
1386.914,0.021647
1387.685,0.023291
1388.455,0.026442
1389.226,0.021099
1389.996,0.019455
1390.767,0.023839
1391.537,0.014797
1392.308,0.012057
1393.078,0.014043
1393.849,0.011646
1394.619,0.013427
1395.39,0.01418
1396.16,0.013221
1396.931,0.017948
1397.701,0.021647
1398.472,0.022469
1399.242,0.07234
1400.013,0.084396
1400.783,0.041102
1401.554,0.029594
1402.324,0.031923
1403.095,0.02425
1403.865,0.041102
1404.636,0.031923
1405.406,0.033978
1406.177,0.03754
1406.947,0.030827
1407.718,0.027675
1408.488,0.017194
1409.259,0.019181
1410.029,0.015002
1410.8,0.009659
1411.57,0.011029
1412.341,0.02014
1413.111,0.019455
1413.882,0.018907
1414.652,0.022058
1415.423,0.031649
1416.193,0.027264
1416.964,0.022469
1417.734,0.020962
1418.505,0.019455
1419.275,0.02562
1420.046,0.022743
1420.816,0.013632
1421.587,0.016578
1422.357,0.018907
1423.128,0.020277
1423.898,0.021099
1424.669,0.027264
1425.439,0.034389
1426.21,0.026442
1426.98,0.026031
1427.751,0.020277
1428.521,0.019181
1429.292,0.015619
1430.063,0.016372
1430.833,0.023839
1431.604,0.031923
1432.374,0.028086
1433.145,0.02014
1433.915,0.023291
1434.686,0.024798
1435.456,0.029594
1436.227,0.021921
1436.997,0.021099
1437.768,0.022332
1438.538,0.02562
1439.309,0.02562
1440.079,0.030416
1440.85,0.035074
1441.62,0.038636
1442.391,0.030827
1443.161,0.022469
1443.932,0.024661
1444.702,0.030827
1445.473,0.044116
1446.243,0.073984
1447.014,0.089877
1447.784,0.071792
1448.555,0.098097
1449.325,0.110702
1450.096,0.15016
1450.866,0.561181
1451.637,0.885614
1452.407,0.379236
1453.178,0.168793
1453.948,0.088233
1454.719,0.04576
1455.489,0.035896
1456.26,0.023017
1457.03,0.02836
1457.801,0.016578
1458.571,0.024661
1459.342,0.021099
1460.112,0.032745
1460.883,0.037814
1461.653,0.039732
1462.424,0.039458
1463.194,0.063297
1463.965,0.081108
1464.735,0.053707
1465.506,0.082204
1466.276,0.068778
1467.047,0.037814
1467.817,0.046034
1468.588,0.04302
1469.358,0.033567
1470.129,0.0348
1470.899,0.050419
1471.67,0.046582
1472.44,0.033567
1473.211,0.060831
1473.981,0.082204
1474.752,0.052063
1475.522,0.073436
1476.293,0.098097
1477.063,0.063297
1477.834,0.052063
1478.604,0.031923
1479.375,0.025072
1480.146,0.042472
1480.916,0.035074
1481.687,0.032334
1482.457,0.036718
1483.228,0.059187
1483.998,0.07508
1484.769,0.038636
1485.539,0.021647
1486.31,0.024661
1487.08,0.0348
1487.851,0.049049
1488.621,0.066311
1489.392,0.140295
1490.162,0.173177
1490.933,0.110702
1491.703,0.070696
1492.474,0.0348
1493.244,0.02288
1494.015,0.030416
1494.785,0.034389
1495.556,0.041924
1496.326,0.0348
1497.097,0.033978
1497.867,0.041376
1498.638,0.046034
1499.408,0.051241
1500.179,0.08604
1500.949,0.11673
1501.72,0.041102
1502.49,0.02836
1503.261,0.031923
1504.031,0.028086
1504.802,0.021647
1505.572,0.026853
1506.343,0.02562
1507.113,0.023839
1507.884,0.023428
1508.654,0.017674
1509.425,0.018085
1510.195,0.018496
1510.966,0.016989
1511.736,0.018085
1512.507,0.023428
1513.277,0.028771
1514.048,0.034389
1514.818,0.059187
1515.589,0.057543
1516.359,0.042198
1517.13,0.030827
1517.9,0.018496
1518.671,0.02836
1519.441,0.026031
1520.212,0.024661
1520.982,0.030827
1521.753,0.031649
1522.523,0.029183
1523.294,0.030416
1524.064,0.0348
1524.835,0.035896
1525.605,0.03754
1526.376,0.026031
1527.146,0.033156
1527.917,0.02562
1528.688,0.0348
1529.458,0.034389
1530.229,0.036992
1530.999,0.041376
1531.77,0.023839
1532.54,0.031923
1533.311,0.039458
1534.081,0.033156
1534.852,0.022332
1535.622,0.032334
1536.393,0.049049
1537.163,0.059187
1537.934,0.121662
1538.704,0.102481
1539.475,0.056173
1540.245,0.042472
1541.016,0.021099
1541.786,0.03754
1542.557,0.041376
1543.327,0.029594
1544.098,0.038636
1544.868,0.042198
1545.639,0.062475
1546.409,0.200578
1547.18,0.243325
1547.95,0.859309
1548.721,0.819851
1549.491,0.243325
1550.262,0.201675
1551.032,0.057543
1551.803,0.0696
1552.573,0.039732
1553.344,0.033567
1554.114,0.033156
1554.885,0.035896
1555.655,0.0348
1556.426,0.023291
1557.196,0.042472
1557.967,0.055351
1558.737,0.054529
1559.508,0.038636
1560.278,0.044938
1561.049,0.070696
1561.819,0.129335
1562.59,0.208251
1563.36,0.523915
1564.131,0.872461
1564.901,0.578718
1565.672,0.287167
1566.442,0.18633
1567.213,0.067956
1567.983,0.068778
1568.754,0.061653
1569.524,0.041102
1570.295,0.041376
1571.065,0.03617
1571.836,0.03754
1572.606,0.041102
1573.377,0.04302
1574.147,0.14468
1574.918,0.140295
1575.688,0.050419
1576.459,0.052063
1577.229,0.02562
1578,0.026853
1578.771,0.021236
1579.541,0.021236
1580.312,0.051241
1581.082,0.049597
1581.853,0.043294
1582.623,0.059187
1583.394,0.04028
1584.164,0.023839
1584.935,0.019455
1585.705,0.021236
1586.476,0.027264
1587.246,0.027264
1588.017,0.048501
1588.787,0.049597
1589.558,0.059187
1590.328,0.100289
1591.099,0.064667
1591.869,0.027264
1592.64,0.020688
1593.41,0.017674
1594.181,0.022058
1594.951,0.017194
1595.722,0.030005
1596.492,0.024113
1597.263,0.022332
1598.033,0.018496
1598.804,0.029594
1599.574,0.027675
1600.345,0.008837
1601.115,0.01144
1601.886,0.012399
1602.656,0.016372
1603.427,0.012399
1604.197,0.01007
1604.968,0.009865
1605.738,0.014591
1606.509,0.015619
1607.279,0.016167
1608.05,0.014797
1608.82,0.020277
1609.591,0.022332
1610.361,0.015413
1611.132,0.01281
1611.902,0.020962
1612.673,0.026031
1613.443,0.026031
1614.214,0.022332
1614.984,0.026442
1615.755,0.030416
1616.525,0.046582
1617.296,0.033567
1618.066,0.020688
1618.837,0.016372
1619.607,0.013221
1620.378,0.011029
1621.148,0.017194
1621.919,0.019318
1622.689,0.017194
1623.46,0.033978
1624.23,0.032334
1625.001,0.020277
1625.771,0.017674
1626.542,0.019729
1627.313,0.021236
1628.083,0.029594
1628.854,0.028086
1629.624,0.022332
1630.395,0.016167
1631.165,0.013016
1631.936,0.01281
1632.706,0.013632
1633.477,0.01281
1634.247,0.014386
1635.018,0.013632
1635.788,0.014797
1636.559,0.014797
1637.329,0.023291
1638.1,0.038362
1638.87,0.036992
1639.641,0.030827
1640.411,0.027675
1641.182,0.021647
1641.952,0.025072
1642.723,0.02288
1643.493,0.048227
1644.264,0.102481
1645.034,0.198386
1645.805,0.121662
1646.575,0.084944
1647.346,0.058365
1648.116,0.031238
1648.887,0.0174
1649.657,0.013427
1650.428,0.010276
1651.198,0.008083
1651.969,0.0087
1652.739,0.01007
1653.51,0.017674
1654.28,0.018359
1655.051,0.016372
1655.821,0.014043
1656.592,0.017194
1657.362,0.016372
1658.133,0.012057
1658.903,0.009248
1659.674,0.020688
1660.444,0.02836
1661.215,0.052063
1661.985,0.092069
1662.756,0.109058
1663.526,0.058365
1664.297,0.024524
1665.067,0.020277
1665.838,0.013632
1666.608,0.012057
1667.379,0.015208
1668.149,0.019455
1668.92,0.024113
1669.69,0.048501
1670.461,0.033156
1671.231,0.01281
1672.002,0.015961
1672.772,0.0348
1673.543,0.022743
1674.313,0.013221
1675.084,0.009248
1675.854,0.007707
1676.625,0.011646
1677.396,0.013016
1678.166,0.01144
1678.937,0.010481
1679.707,0.009865
1680.478,0.005515
1681.248,0.005138
1682.019,0.005138
1682.789,0.004727
1683.56,0.00572
1684.33,0.005309
1685.101,0.005926
1685.871,0.00709
1686.642,0.006131
1687.412,0.00709
1688.183,0.009453
1688.953,0.012057
1689.724,0.011646
1690.494,0.010618
1691.265,0.009865
1692.035,0.024113
1692.806,0.032745
1693.576,0.017194
1694.347,0.015961
1695.117,0.010824
1695.888,0.016372
1696.658,0.010481
1697.429,0.005309
1698.199,0.005309
1698.97,0.006302
1699.74,0.006302
1700.511,0.005926
1701.281,0.00572
1702.052,0.004727
1702.822,0.005309
1703.593,0.005515
1704.363,0.006713
1705.134,0.004521
1705.904,0.003357
1706.675,0.00435
1707.445,0.006919
1708.216,0.007296
1708.986,0.00572
1709.757,0.006713
1710.527,0.006508
1711.298,0.010618
1712.068,0.01418
1712.839,0.015824
1713.609,0.008083
1714.38,0.004727
1715.15,0.004521
1715.921,0.004144
1716.691,0.004727
1717.462,0.004144
1718.232,0.007501
1719.003,0.011235
1719.773,0.011646
1720.544,0.018359
1721.314,0.02151
1722.085,0.041376
1722.855,0.02562
1723.626,0.0087
1724.396,0.009042
1725.167,0.008494
1725.938,0.007501
1726.708,0.0087
1727.479,0.006919
1728.249,0.006919
1729.02,0.00709
1729.79,0.006919
1730.561,0.006713
1731.331,0.005926
1732.102,0.005515
1732.872,0.004932
1733.643,0.005309
1734.413,0.005309
1735.184,0.009042
1735.954,0.008289
1736.725,0.006508
1737.495,0.009042
1738.266,0.008837
1739.036,0.008837
1739.807,0.017948
1740.577,0.021099
1741.348,0.063297
1742.118,0.077272
1742.889,0.033978
1743.659,0.039458
1744.43,0.019181
1745.2,0.01144
1745.971,0.0087
1746.741,0.00572
1747.512,0.007296
1748.282,0.008837
1749.053,0.004932
1749.823,0.006302
1750.594,0.006919
1751.364,0.007707
1752.135,0.00709
1752.905,0.005926
1753.676,0.005926
1754.446,0.00709
1755.217,0.00572
1755.987,0.004727
1756.758,0.005309
1757.528,0.009042
1758.299,0.010276
1759.069,0.014386
1759.84,0.015619
1760.61,0.010276
1761.381,0.009659
1762.151,0.005515
1762.922,0.004521
1763.692,0.007501
1764.463,0.010481
1765.233,0.010481
1766.004,0.006131
1766.774,0.004521
1767.545,0.00709
1768.315,0.011029
1769.086,0.022332
1769.856,0.036718
1770.627,0.015619
1771.397,0.006131
1772.168,0.004932
1772.938,0.006713
1773.709,0.00709
1774.479,0.008494
1775.25,0.007707
1776.021,0.008494
1776.791,0.008494
1777.562,0.009042
1778.332,0.009042
1779.103,0.01007
1779.873,0.013427
1780.644,0.01007
1781.414,0.006919
1782.185,0.006919
1782.955,0.006131
1783.726,0.005309
1784.496,0.006302
1785.267,0.005926
1786.037,0.00709
1786.808,0.010824
1787.578,0.010276
1788.349,0.00709
1789.119,0.009248
1789.89,0.009453
1790.66,0.01144
1791.431,0.009865
1792.201,0.004521
1792.972,0.00572
1793.742,0.004727
1794.513,0.002963
1795.283,0.004144
1796.054,0.005138
1796.824,0.004727
1797.595,0.003357
1798.365,0.005309
1799.136,0.007296
1799.906,0.007707
1800.677,0.007912
1801.447,0.008083
1802.218,0.0174
1802.988,0.020688
1803.759,0.012057
1804.529,0.008289
1805.3,0.006131
1806.07,0.007707
1806.841,0.005138
1807.611,0.005515
1808.382,0.004932
1809.152,0.004144
1809.923,0.004932
1810.693,0.00435
1811.464,0.003956
1812.234,0.004521
1813.005,0.005309
1813.775,0.005515
1814.546,0.004521
1815.316,0.003751
1816.087,0.005926
1816.857,0.005309
1817.628,0.003956
1818.398,0.005926
1819.169,0.007296
1819.939,0.013016
1820.71,0.017194
1821.48,0.010481
1822.251,0.008289
1823.021,0.004521
1823.792,0.00572
1824.563,0.009453
1825.333,0.007501
1826.104,0.007296
1826.874,0.010276
1827.645,0.007912
1828.415,0.005926
1829.186,0.006508
1829.956,0.00572
1830.727,0.005138
1831.497,0.005926
1832.268,0.003956
1833.038,0.004521
1833.809,0.009453
1834.579,0.009042
1835.35,0.01281
1836.12,0.009453
1836.891,0.010276
1837.661,0.010481
1838.432,0.020277
1839.202,0.014797
1839.973,0.009248
1840.743,0.010481
1841.514,0.006919
1842.284,0.005515
1843.055,0.005309
1843.825,0.005138
1844.596,0.00572
1845.366,0.007501
1846.137,0.00709
1846.907,0.007912
1847.678,0.00709
1848.448,0.007501
1849.219,0.010824
1849.989,0.019729
1850.76,0.0348
1851.53,0.026442
1852.301,0.015824
1853.071,0.01281
1853.842,0.009865
1854.612,0.010276
1855.383,0.007501
1856.153,0.008289
1856.924,0.006508
1857.694,0.005138
1858.465,0.006919
1859.235,0.007501
1860.006,0.005926
1860.776,0.014386
1861.547,0.015208
1862.317,0.009453
1863.088,0.011235
1863.858,0.007501
1864.629,0.011851
1865.399,0.008494
1866.17,0.006131
1866.94,0.006919
1867.711,0.006713
1868.481,0.009453
1869.252,0.020688
1870.022,0.02836
1870.793,0.015208
1871.563,0.014386
1872.334,0.013838
1873.104,0.011646
1873.875,0.016783
1874.646,0.035348
1875.416,0.054529
1876.187,0.112346
1876.957,0.173177
1877.728,0.121662
1878.498,0.067956
1879.269,0.044664
1880.039,0.018496
1880.81,0.012399
1881.58,0.010276
1882.351,0.008289
1883.121,0.008494
1883.892,0.009865
1884.662,0.01007
1885.433,0.014386
1886.203,0.020551
1886.974,0.015208
1887.744,0.016578
1888.515,0.011235
1889.285,0.01144
1890.056,0.0087
1890.826,0.006713
1891.597,0.005515
1892.367,0.006713
1893.138,0.006508
1893.908,0.005926
1894.679,0.006508
1895.449,0.006131
1896.22,0.004144
1896.99,0.003151
1897.761,0.003151
1898.531,0.003357
1899.302,0.003956
1900.072,0.007296
1900.843,0.008289
1901.613,0.009042
1902.384,0.012605
1903.154,0.014591
1903.925,0.011029
1904.695,0.006919
1905.466,0.004932
1906.236,0.005309
1907.007,0.005515
1907.777,0.005138
1908.548,0.004727
1909.318,0.006131
1910.089,0.004727
1910.859,0.004727
1911.63,0.004144
1912.4,0.003151
1913.171,0.004144
1913.941,0.003151
1914.712,0.00435
1915.482,0.006302
1916.253,0.00709
1917.023,0.00572
1917.794,0.003956
1918.564,0.010276
1919.335,0.011646
1920.105,0.005515
1920.876,0.006131
1921.646,0.003545
1922.417,0.002963
1923.188,0.004727
1923.958,0.005926
1924.729,0.006302
1925.499,0.005926
1926.27,0.008289
1927.04,0.007707
1927.811,0.005515
1928.581,0.006131
1929.352,0.011235
1930.122,0.009865
1930.893,0.009042
1931.663,0.006713
1932.434,0.004727
1933.204,0.007912
1933.975,0.011235
1934.745,0.027264
1935.516,0.042198
1936.286,0.018907
1937.057,0.01144
1937.827,0.008494
1938.598,0.007296
1939.368,0.004144
1940.139,0.002175
1940.909,0.002363
1941.68,0.002757
1942.45,0.003357
1943.221,0.003357
1943.991,0.004727
1944.762,0.003956
1945.532,0.002363
1946.303,0.003151
1947.073,0.002757
1947.844,0.002757
1948.614,0.002963
1949.385,0.00435
1950.155,0.007707
1950.926,0.012399
1951.696,0.01281
1952.467,0.008289
1953.237,0.00572
1954.008,0.003956
1954.778,0.003956
1955.549,0.003956
1956.319,0.002757
1957.09,0.004144
1957.86,0.006713
1958.631,0.005926
1959.401,0.003151
1960.172,0.003545
1960.942,0.005309
1961.713,0.007296
1962.483,0.005515
1963.254,0.004521
1964.024,0.006131
1964.795,0.006302
1965.565,0.006919
1966.336,0.011235
1967.106,0.017948
1967.877,0.057543
1968.647,0.070696
1969.418,0.23346
1970.188,0.226884
1970.959,0.065489
1971.729,0.052885
1972.5,0.015961
1973.271,0.013221
1974.041,0.008289
1974.812,0.005515
1975.582,0.005309
1976.353,0.00572
1977.123,0.006131
1977.894,0.004932
1978.664,0.003751
1979.435,0.003956
1980.205,0.005138
1980.976,0.005309
1981.746,0.00435
1982.517,0.005138
1983.287,0.004727
1984.058,0.007296
1984.828,0.007912
1985.599,0.004521
1986.369,0.004727
1987.14,0.002363
1987.91,0.002569
1988.681,0.002363
1989.451,0.002569
1990.222,0.004144
1990.992,0.004932
1991.763,0.004144
1992.533,0.003751
1993.304,0.00435
1994.074,0.003151
1994.845,0.003151
1995.615,0.003751
1996.386,0.003751
1997.156,0.003357
1997.927,0.003545
1998.697,0.003357
1999.468,0.003357
2000.238,0.004521
2001.009,0.004144
2001.779,0.003545
2002.55,0.003545
2003.32,0.003956
2004.091,0.003545
2004.861,0.003545
2005.632,0.002757
2006.402,0.002363
2007.173,0.002963
2007.943,0.002757
2008.714,0.003545
2009.484,0.003751
2010.255,0.003357
2011.025,0.003545
2011.796,0.004932
2012.566,0.005309
2013.337,0.006508
2014.107,0.006508
2014.878,0.005515
2015.648,0.008289
2016.419,0.005926
2017.189,0.005926
2017.96,0.009659
2018.73,0.022058
2019.501,0.0174
2020.271,0.005926
2021.042,0.004932
2021.813,0.003545
2022.583,0.002569
2023.354,0.003751
2024.124,0.004727
2024.895,0.002569
2025.665,0.003545
2026.436,0.004727
2027.206,0.005926
2027.977,0.00435
2028.747,0.004932
2029.518,0.00435
2030.288,0.010824
2031.059,0.010824
2031.829,0.033156
2032.6,0.030005
2033.37,0.009659
2034.141,0.0087
2034.911,0.004932
2035.682,0.005515
2036.452,0.004727
2037.223,0.003751
2037.993,0.00435
2038.764,0.005138
2039.534,0.00435
2040.305,0.003151
2041.075,0.005138
2041.846,0.004727
2042.616,0.003751
2043.387,0.003956
2044.157,0.003545
2044.928,0.001978
2045.698,0.002963
2046.469,0.004144
2047.239,0.00709
2048.01,0.009865
2048.78,0.012262
2049.551,0.009248
2050.321,0.006131
2051.092,0.004144
2051.862,0.003151
2052.633,0.003751
2053.403,0.004521
2054.174,0.004144
2054.944,0.002175
2055.715,0.003956
2056.485,0.003956
2057.256,0.003751
2058.026,0.003956
2058.797,0.003956
2059.567,0.003545
2060.338,0.004932
2061.108,0.003956
2061.879,0.004144
2062.649,0.004727
2063.42,0.006713
2064.19,0.011235
2064.961,0.012057
2065.731,0.011235
2066.502,0.022743
2067.272,0.016167
2068.043,0.005309
2068.813,0.003545
2069.584,0.006713
2070.354,0.005926
2071.125,0.005138
2071.896,0.004144
2072.666,0.004144
2073.437,0.005138
2074.207,0.003545
2074.978,0.003751
2075.748,0.003357
2076.519,0.004727
2077.289,0.005515
2078.06,0.00572
2078.83,0.008083
2079.601,0.014386
2080.371,0.009865
2081.142,0.006302
2081.912,0.006131
2082.683,0.005309
2083.453,0.004521
2084.224,0.004521
2084.994,0.003956
2085.765,0.003545
2086.535,0.002963
2087.306,0.003151
2088.076,0.004521
2088.847,0.003751
2089.617,0.006302
2090.388,0.005926
2091.158,0.005515
2091.929,0.004521
2092.699,0.003751
2093.47,0.004144
2094.24,0.00435
2095.011,0.005515
2095.781,0.005138
2096.552,0.005926
2097.322,0.005515
2098.093,0.005515
2098.863,0.00435
2099.634,0.0087
2100.404,0.00709
2101.175,0.005515
2101.945,0.004144
2102.716,0.004521
2103.486,0.004932
2104.257,0.003545
2105.027,0.004144
2105.798,0.003751
2106.568,0.003956
2107.339,0.004727
2108.109,0.004144
2108.88,0.007912
2109.65,0.009659
2110.421,0.005515
2111.191,0.003956
2111.962,0.003151
2112.732,0.003151
2113.503,0.007501
2114.273,0.008289
2115.044,0.008083
2115.814,0.013427
2116.585,0.010618
2117.355,0.007912
2118.126,0.007707
2118.896,0.006508
2119.667,0.003151
2120.438,0.00572
2121.208,0.005309
2121.979,0.006919
2122.749,0.006302
2123.52,0.00435
2124.29,0.004727
2125.061,0.006713
2125.831,0.006131
2126.602,0.017948
2127.372,0.028771
2128.143,0.052885
2128.913,0.104125
2129.684,0.060831
2130.454,0.028086
2131.225,0.016372
2131.995,0.009248
2132.766,0.006131
2133.536,0.004932
2134.307,0.004932
2135.077,0.006508
2135.848,0.005926
2136.618,0.005138
2137.389,0.004727
2138.159,0.005926
2138.93,0.005515
2139.7,0.005515
2140.471,0.006302
2141.241,0.006919
2142.012,0.006713
2142.782,0.005926
2143.553,0.00572
2144.323,0.005926
2145.094,0.007912
2145.864,0.008083
2146.635,0.005926
2147.405,0.005926
2148.176,0.006131
2148.946,0.003751
2149.717,0.00435
2150.487,0.003357
2151.258,0.004932
2152.028,0.006919
2152.799,0.005515
2153.569,0.003357
2154.34,0.003357
2155.11,0.003956
