Frecuencia(Hz),"	mm/Seg(PC)"
370.6143,0.01877
371.3848,0.060831
372.1553,0.065215
372.9258,0.027401
373.6963,0.028909
374.4668,0.027127
375.2373,0.024387
376.0078,0.032608
376.7783,0.036992
377.5488,0.029868
378.3193,0.021099
379.0898,0.021784
379.8604,0.031375
380.6309,0.044664
381.4014,0.031923
382.1719,0.021373
382.9424,0.015071
383.7129,0.027538
384.4834,0.071244
385.2539,0.14468
386.0244,0.578718
386.7949,2.314873
387.5654,2.507779
388.3359,0.732166
389.1064,0.11947
389.877,0.059187
390.6475,0.027538
391.418,0.020003
392.1885,0.020825
392.959,0.021373
393.7295,0.027401
394.5,0.022606
395.2705,0.01877
396.041,0.017331
396.8115,0.014043
397.582,0.022332
398.3525,0.020003
399.123,0.011509
399.8936,0.013769
400.6641,0.013564
401.4346,0.026579
402.2051,0.059187
402.9756,0.101385
403.7461,0.052611
404.5166,0.015071
405.2871,0.016304
406.0576,0.012262
406.8281,0.011783
407.5986,0.014043
408.3691,0.005275
409.1396,0.013016
409.9102,0.022058
410.6807,0.011303
411.4512,0.008289
412.2217,0.012536
412.9922,0.010276
413.7627,0.014043
414.5332,0.01555
415.3037,0.016304
416.0742,0.010002
416.8447,0.011029
417.6152,0.01281
418.3857,0.019592
419.1563,0.019044
419.9268,0.010276
420.6973,0.014317
421.4678,0.016852
422.2383,0.019044
423.0088,0.020003
423.7793,0.021099
424.5498,0.017811
425.3203,0.02151
426.0908,0.019044
426.8613,0.015276
427.6318,0.014317
428.4023,0.023291
429.1729,0.026305
429.9434,0.017537
430.7139,0.012262
431.4844,0.025894
432.2549,0.031101
433.0254,0.020551
433.7959,0.016578
434.5664,0.023839
435.3369,0.017537
436.1074,0.025894
436.8779,0.021373
437.6484,0.019592
438.4189,0.025894
439.1895,0.033704
439.96,0.023291
440.7305,0.023291
441.501,0.024113
442.2715,0.02288
443.042,0.023017
443.8125,0.018496
444.583,0.020003
445.3535,0.023839
446.124,0.03617
446.8945,0.020825
447.665,0.017057
448.4355,0.024113
449.2061,0.022606
449.9766,0.02932
450.7471,0.076176
451.5176,0.183042
452.2881,0.152352
453.0586,0.043568
453.8291,0.027401
454.5996,0.026853
455.3701,0.025894
456.1406,0.026031
456.9111,0.028909
457.6816,0.04165
458.4521,0.032197
459.2227,0.027538
459.9932,0.02288
460.7637,0.027401
461.5342,0.042746
462.3047,0.032608
463.0752,0.03617
463.8457,0.036992
464.6162,0.028909
465.3867,0.025894
466.1572,0.016098
466.9277,0.022058
467.6982,0.038636
468.4688,0.04302
469.2393,0.02932
470.0098,0.018496
470.7803,0.020825
471.5508,0.024113
472.3213,0.019318
473.0918,0.018359
473.8623,0.019866
474.6328,0.015071
475.4033,0.019592
476.1738,0.026031
476.9443,0.073984
477.7148,0.095357
478.4854,0.036992
479.2559,0.023565
480.0264,0.027812
480.7969,0.024798
481.5674,0.04713
482.3379,0.062201
483.1084,0.260862
483.8789,0.416502
484.6494,0.234556
485.4199,0.052063
486.1904,0.051241
486.9609,0.03754
487.7314,0.02836
488.502,0.028086
489.2725,0.01555
490.043,0.020551
490.8135,0.026031
491.584,0.02288
492.3545,0.018085
493.125,0.023839
493.8955,0.021099
494.666,0.023839
495.4365,0.018359
496.207,0.019592
496.9775,0.026853
497.748,0.033156
498.5186,0.030827
499.2891,0.04165
500.0596,0.036718
500.8301,0.061105
501.6006,0.042746
502.3711,0.043568
503.1416,0.039732
503.9121,0.033156
504.6826,0.022058
505.4531,0.025894
506.2236,0.027401
506.9941,0.020825
507.7646,0.028909
508.5352,0.022058
509.3057,0.023839
510.0762,0.026031
510.8467,0.02932
511.6172,0.024798
512.3877,0.032197
513.1582,0.031649
513.9287,0.030827
514.6992,0.046582
515.4697,0.106318
516.2402,0.231268
517.0107,0.152352
517.7813,0.028909
518.5518,0.027401
519.3223,0.019592
520.0928,0.026031
520.8633,0.039732
521.6338,0.043568
522.4043,0.045212
523.1748,0.038088
523.9453,0.046582
524.7158,0.051241
525.4863,0.042746
526.2568,0.036718
527.0273,0.048775
527.7979,0.064393
528.5684,0.089329
529.3389,0.091521
530.1094,0.043568
530.8799,0.040006
531.6504,0.046582
532.4209,0.049597
533.1914,0.061653
533.9619,0.059735
534.7324,0.084396
535.5029,0.07508
536.2734,0.070148
537.0439,0.036992
537.8145,0.042746
538.585,0.066311
539.3555,0.056173
540.126,0.031649
540.8965,0.041102
541.667,0.031375
542.4375,0.02836
543.208,0.052063
543.9785,0.054803
544.749,0.055625
545.5195,0.053707
546.29,0.052063
547.0605,0.052063
547.8311,0.046582
548.6016,0.035074
549.3721,0.041102
550.1426,0.063297
550.9131,0.049049
551.6836,0.048227
552.4541,0.041102
553.2246,0.043568
553.9951,0.054255
554.7656,0.066311
555.5361,0.049597
556.3066,0.04576
557.0771,0.058091
557.8477,0.045212
558.6182,0.04165
559.3887,0.062201
560.1592,0.076176
560.9297,0.076176
561.7002,0.070148
562.4707,0.059735
563.2412,0.030553
564.0117,0.035074
564.7822,0.036992
565.5527,0.058639
566.3232,0.040006
567.0938,0.032608
567.8643,0.043568
568.6348,0.033704
569.4053,0.031101
570.1758,0.042198
570.9463,0.046582
571.7168,0.044116
572.4873,0.053707
573.2578,0.060283
