Frecuencia(Hz),"	mm/Seg(PC)"
591.75,0.020688
592.5205,0.01281
593.291,0.016989
594.0615,0.025209
594.832,0.028771
595.6025,0.031512
596.373,0.053707
597.1436,0.052063
597.9141,0.022058
598.6846,0.031923
599.4551,0.03617
600.2256,0.031512
600.9961,0.027538
601.7666,0.027264
602.5371,0.033156
603.3076,0.027949
604.0781,0.026442
604.8486,0.031101
605.6191,0.023839
606.3896,0.016783
607.1602,0.014797
607.9307,0.02151
608.7012,0.02836
609.4717,0.02288
610.2422,0.015756
611.0127,0.018907
611.7832,0.033567
612.5537,0.044116
613.3242,0.035074
614.0947,0.030005
614.8652,0.023291
615.6357,0.022058
616.4063,0.017674
617.1768,0.017674
617.9473,0.015756
618.7178,0.020688
619.4883,0.026442
620.2588,0.020277
621.0293,0.020414
621.7998,0.019729
622.5703,0.027264
623.3408,0.04576
624.1113,0.169889
624.8818,0.453768
625.6523,0.31128
626.4229,0.063023
627.1934,0.061379
627.9639,0.063023
628.7344,0.04302
629.5049,0.040828
630.2754,0.030005
631.0459,0.037814
631.8164,0.051241
632.5869,0.057543
633.3574,0.031512
634.1279,0.035896
634.8984,0.027538
635.6689,0.026853
636.4395,0.030416
637.21,0.064667
637.9805,0.090425
638.751,0.302512
639.5215,0.277302
640.292,0.059187
641.0625,0.035348
641.833,0.04028
642.6035,0.034663
643.374,0.040554
644.1445,0.058365
644.915,0.060009
645.6855,0.044938
646.4561,0.04028
647.2266,0.073984
647.9971,0.073984
648.7676,0.057543
649.5381,0.055077
650.3086,0.079464
651.0791,0.126047
651.8496,0.075628
652.6201,0.053707
653.3906,0.061379
654.1611,0.042198
654.9316,0.035074
655.7021,0.051241
656.4727,0.057543
657.2432,0.042472
658.0137,0.046856
658.7842,0.047404
659.5547,0.086589
660.3252,0.060009
661.0957,0.050419
661.8662,0.044938
662.6367,0.054529
663.4072,0.057543
664.1777,0.040828
664.9482,0.042472
665.7188,0.038636
666.4893,0.031512
667.2598,0.031923
668.0303,0.028771
668.8008,0.031512
669.5713,0.031512
670.3418,0.023017
671.1123,0.021236
671.8828,0.02836
672.6533,0.037266
673.4238,0.055899
674.1943,0.065489
674.9648,0.075628
675.7354,0.252093
676.5059,0.789161
677.2764,0.609408
678.0469,0.100837
678.8174,0.086589
679.5879,0.044938
680.3584,0.036718
681.1289,0.04028
681.8994,0.051241
682.6699,0.029594
683.4404,0.02562
684.2109,0.033156
684.9814,0.031923
685.752,0.031512
686.5225,0.048501
687.293,0.055077
688.0635,0.097549
688.834,0.109058
689.6045,0.11673
690.375,0.052885
691.1455,0.023428
691.916,0.023839
692.6865,0.030005
693.457,0.043842
694.2275,0.046582
