Frecuencia(Hz),"	mm/Seg(PC)"
2248.438,0.014523
2250,0.020003
2251.563,0.031786
2253.125,0.025894
2254.688,0.018085
2256.25,0.016852
2257.813,0.011372
2259.375,0.032608
2260.938,0.057269
2262.5,0.043568
2264.063,0.023154
2265.625,0.025483
2267.188,0.017263
2268.75,0.015345
2270.313,0.023154
2271.875,0.024661
2273.438,0.018359
2275,0.012947
2276.563,0.012947
2278.125,0.013358
2279.688,0.011372
2281.25,0.010207
2282.813,0.012536
2284.375,0.008631
2285.938,0.011783
2287.5,0.016509
2289.063,0.016509
2290.625,0.008631
2292.188,0.009385
2293.75,0.014523
2295.313,0.016098
2296.875,0.011783
2298.438,0.011372
2300,0.016852
2301.563,0.013358
2303.125,0.010207
2304.688,0.014523
2306.25,0.017674
2307.813,0.018085
2309.375,0.025483
2310.938,0.026305
2312.5,0.013358
2314.063,0.019592
2315.625,0.02151
2317.188,0.024387
2318.75,0.03617
2320.313,0.054255
2321.875,0.029046
2323.438,0.013358
2325,0.012536
2326.563,0.013769
2328.125,0.009042
2329.688,0.008631
2331.25,0.006268
2332.813,0.016098
2334.375,0.039732
2335.938,0.055625
2337.5,0.031786
2339.063,0.015687
2340.625,0.009385
2342.188,0.014934
2343.75,0.016852
2345.313,0.013769
2346.875,0.009385
2348.438,0.014934
2350,0.019181
2351.563,0.024387
2353.125,0.019592
2354.688,0.010618
2356.25,0.010618
2357.813,0.015687
2359.375,0.021236
2360.938,0.015687
2362.5,0.011372
2364.063,0.010618
2365.625,0.020414
2367.188,0.021236
2368.75,0.014934
2370.313,0.009385
2371.875,0.010961
2373.438,0.009385
2375,0.008631
2376.563,0.012536
2378.125,0.013358
2379.688,0.012947
2381.25,0.010618
2382.813,0.012536
2384.375,0.011783
2385.938,0.013358
2387.5,0.016098
2389.063,0.010618
2390.625,0.007467
2392.188,0.009385
2393.75,0.009796
2395.313,0.009796
2396.875,0.007844
2398.438,0.019592
2400,0.020414
2401.563,0.016852
2403.125,0.008631
2404.688,0.009385
2406.25,0.012536
2407.813,0.023976
2409.375,0.03754
2410.938,0.024661
2412.5,0.014112
2414.063,0.013769
2415.625,0.021236
2417.188,0.022332
2418.75,0.014523
2420.313,0.014523
2421.875,0.014934
2423.438,0.027812
2425,0.052611
2426.563,0.040828
2428.125,0.021921
2429.688,0.015345
2431.25,0.010207
2432.813,0.007056
2434.375,0.012536
2435.938,0.010207
2437.5,0.009796
2439.063,0.009042
2440.625,0.008255
2442.188,0.009796
2443.75,0.006679
2445.313,0.009385
2446.875,0.012536
2448.438,0.016509
2450,0.020003
2451.563,0.01877
2453.125,0.010618
2454.688,0.012536
2456.25,0.010618
2457.813,0.010961
2459.375,0.009385
2460.938,0.009796
2462.5,0.009385
2464.063,0.011372
2465.625,0.016098
2467.188,0.011372
2468.75,0.009385
2470.313,0.007844
2471.875,0.022743
2473.438,0.03891
2475,0.025483
2476.563,0.014934
2478.125,0.012194
2479.688,0.008631
2481.25,0.00548
2482.813,0.009796
2484.375,0.016509
2485.938,0.018359
2487.5,0.014112
2489.063,0.011372
2490.625,0.010618
2492.188,0.014112
2493.75,0.017263
2495.313,0.034526
2496.875,0.058913
2498.438,0.156736
2500,0.195098
2501.563,0.112894
2503.125,0.047952
2504.688,0.022332
2506.25,0.026305
2507.813,0.023154
2509.375,0.013769
2510.938,0.014112
2512.5,0.017263
2514.063,0.012536
2515.625,0.008631
2517.188,0.009042
2518.75,0.012194
2520.313,0.013769
2521.875,0.014112
2523.438,0.02151
2525,0.04302
2526.563,0.045212
2528.125,0.025894
2529.688,0.010207
2531.25,0.005891
2532.813,0.004316
2534.375,0.004692
2535.938,0.006268
2537.5,0.007844
2539.063,0.008255
2540.625,0.005891
2542.188,0.007056
2543.75,0.008255
2545.313,0.010618
2546.875,0.013358
2548.438,0.011372
2550,0.010961
2551.563,0.019181
2553.125,0.018085
2554.688,0.012194
2556.25,0.010961
2557.813,0.023565
2559.375,0.020825
2560.938,0.012536
2562.5,0.009385
2564.063,0.009385
2565.625,0.009385
2567.188,0.007844
2568.75,0.007056
2570.313,0.008631
2571.875,0.015687
2573.438,0.028634
2575,0.023565
2576.563,0.011783
2578.125,0.009385
2579.688,0.008255
2581.25,0.006268
2582.813,0.007467
2584.375,0.006679
2585.938,0.006268
2587.5,0.008255
2589.063,0.007056
2590.625,0.005104
2592.188,0.00548
2593.75,0.007056
2595.313,0.006679
2596.875,0.009385
2598.438,0.012194
2600,0.012947
2601.563,0.013358
2603.125,0.014112
2604.688,0.009796
2606.25,0.010961
2607.813,0.010961
2609.375,0.020003
2610.938,0.020825
2612.5,0.013769
2614.063,0.008631
2615.625,0.005891
2617.188,0.009796
2618.75,0.007844
2620.313,0.007467
2621.875,0.006679
2623.438,0.007056
2625,0.00548
2626.563,0.005104
2628.125,0.007844
2629.688,0.008255
2631.25,0.005104
2632.813,0.006268
2634.375,0.007056
2635.938,0.007056
2637.5,0.007056
2639.063,0.006679
2640.625,0.007844
2642.188,0.006679
2643.75,0.007467
2645.313,0.006268
2646.875,0.008255
2648.438,0.011783
2650,0.008255
2651.563,0.009042
2653.125,0.009385
2654.688,0.010961
2656.25,0.012194
2657.813,0.009385
2659.375,0.007844
2660.938,0.006679
2662.5,0.015687
2664.063,0.01877
2665.625,0.012947
2667.188,0.010618
2668.75,0.007056
2670.313,0.008631
2671.875,0.008631
2673.438,0.009385
2675,0.008631
2676.563,0.007844
2678.125,0.008255
2679.688,0.007056
2681.25,0.010618
2682.813,0.011372
2684.375,0.011783
2685.938,0.008255
2687.5,0.007467
2689.063,0.007467
2690.625,0.008255
2692.188,0.008631
2693.75,0.004692
2695.313,0.007056
2696.875,0.008631
2698.438,0.006679
2700,0.006268
2701.563,0.006268
2703.125,0.008631
2704.688,0.009796
2706.25,0.026305
2707.813,0.022743
2709.375,0.009796
2710.938,0.010207
2712.5,0.010618
2714.063,0.007467
2715.625,0.010207
2717.188,0.009042
2718.75,0.009042
2720.313,0.011372
2721.875,0.016509
2723.438,0.012947
2725,0.010961
2726.563,0.009385
2728.125,0.008255
2729.688,0.009385
2731.25,0.010961
2732.813,0.012194
2734.375,0.008255
2735.938,0.014523
2737.5,0.022743
2739.063,0.014523
2740.625,0.011372
2742.188,0.008255
2743.75,0.007467
2745.313,0.008631
2746.875,0.009042
2748.438,0.007844
2750,0.006679
2751.563,0.009385
2753.125,0.010618
2754.688,0.006268
2756.25,0.007467
2757.813,0.014112
2759.375,0.025483
2760.938,0.023154
2762.5,0.012947
2764.063,0.012947
2765.625,0.008255
2767.188,0.005104
2768.75,0.008631
2770.313,0.007467
2771.875,0.010207
2773.438,0.015345
2775,0.015687
2776.563,0.012194
2778.125,0.009385
2779.688,0.011372
2781.25,0.021921
2782.813,0.020825
2784.375,0.061379
2785.938,0.100289
2787.5,0.07234
2789.063,0.040828
2790.625,0.018359
2792.188,0.010961
2793.75,0.015687
2795.313,0.022332
2796.875,0.03343
2798.438,0.04165
2800,0.027127
2801.563,0.019592
2803.125,0.030279
2804.688,0.029868
2806.25,0.027812
2807.813,0.063571
2809.375,0.100289
2810.938,0.247709
2812.5,0.289359
2814.063,0.175369
2815.625,0.081656
2817.188,0.020003
2818.75,0.015345
2820.313,0.016098
2821.875,0.016852
2823.438,0.021921
2825,0.026716
2826.563,0.014112
2828.125,0.008631
2829.688,0.009796
2831.25,0.010207
2832.813,0.015687
2834.375,0.01877
2835.938,0.030964
2837.5,0.064393
2839.063,0.055625
2840.625,0.03343
2842.188,0.020003
2843.75,0.010961
2845.313,0.011372
2846.875,0.009385
2848.438,0.006268
2850,0.009042
2851.563,0.010961
2853.125,0.008255
2854.688,0.012194
2856.25,0.013769
2857.813,0.008631
2859.375,0.009385
2860.938,0.012947
2862.5,0.020825
2864.063,0.031786
2865.625,0.023154
2867.188,0.016098
2868.75,0.010961
2870.313,0.013358
2871.875,0.010961
2873.438,0.010207
2875,0.009042
2876.563,0.010207
2878.125,0.010207
2879.688,0.013358
2881.25,0.011372
2882.813,0.010961
2884.375,0.014934
2885.938,0.026716
2887.5,0.023154
2889.063,0.014112
2890.625,0.013769
2892.188,0.025894
2893.75,0.027538
2895.313,0.016509
2896.875,0.007467
2898.438,0.010961
2900,0.012194
2901.563,0.009796
2903.125,0.008255
2904.688,0.008255
2906.25,0.008255
2907.813,0.010207
2909.375,0.009042
2910.938,0.007844
2912.5,0.007056
2914.063,0.007056
2915.625,0.007844
2917.188,0.004692
2918.75,0.006679
2920.313,0.004316
2921.875,0.008631
2923.438,0.009042
2925,0.009385
2926.563,0.009796
2928.125,0.007467
2929.688,0.005104
2931.25,0.007467
2932.813,0.007056
2934.375,0.008631
2935.938,0.010618
2937.5,0.010618
2939.063,0.007844
2940.625,0.008255
2942.188,0.009385
2943.75,0.015687
2945.313,0.020825
2946.875,0.014934
2948.438,0.007056
2950,0.006679
2951.563,0.007467
2953.125,0.009042
2954.688,0.007844
2956.25,0.009385
2957.813,0.007467
2959.375,0.010961
2960.938,0.014112
2962.5,0.011372
2964.063,0.008255
2965.625,0.007467
2967.188,0.007467
2968.75,0.007056
2970.313,0.007844
2971.875,0.007467
2973.438,0.007056
2975,0.00548
2976.563,0.00548
2978.125,0.004692
2979.688,0.006268
2981.25,0.003528
2982.813,0.007467
2984.375,0.008255
2985.938,0.010207
2987.5,0.010207
2989.063,0.011783
2990.625,0.012536
2992.188,0.009385
2993.75,0.009042
2995.313,0.009796
2996.875,0.009385
2998.438,0.009385
3000,0.005104
3001.563,0.007467
3003.125,0.008255
3004.688,0.007467
3006.25,0.007056
3007.813,0.006268
3009.375,0.005891
3010.938,0.006679
3012.5,0.006268
3014.063,0.003528
3015.625,0.005104
3017.188,0.006679
3018.75,0.007844
3020.313,0.008631
3021.875,0.008631
3023.438,0.007844
3025,0.008631
3026.563,0.006268
3028.125,0.00548
3029.688,0.006268
3031.25,0.007056
3032.813,0.008255
3034.375,0.007056
3035.938,0.00548
3037.5,0.00548
3039.063,0.005891
3040.625,0.005891
3042.188,0.005891
3043.75,0.007467
3045.313,0.007844
3046.875,0.006268
3048.438,0.008255
3050,0.010207
3051.563,0.012194
3053.125,0.010618
3054.688,0.007056
3056.25,0.005104
3057.813,0.006679
3059.375,0.003922
3060.938,0.004692
3062.5,0.00548
3064.063,0.00548
3065.625,0.004692
3067.188,0.004692
3068.75,0.005891
3070.313,0.008255
3071.875,0.013358
3073.438,0.012194
3075,0.009385
3076.563,0.006679
3078.125,0.006268
3079.688,0.007056
3081.25,0.007467
3082.813,0.006679
3084.375,0.006268
3085.938,0.007467
3087.5,0.007844
3089.063,0.008255
3090.625,0.008631
3092.188,0.009796
3093.75,0.022743
3095.313,0.019592
3096.875,0.030964
3098.438,0.048775
3100,0.038088
3101.563,0.023154
3103.125,0.012194
3104.688,0.007056
3106.25,0.008631
3107.813,0.009385
3109.375,0.011372
3110.938,0.015687
3112.5,0.013358
3114.063,0.010618
3115.625,0.009385
3117.188,0.008255
3118.75,0.012947
3120.313,0.031375
3121.875,0.046034
3123.438,0.105221
3125,0.116182
3126.563,0.07508
3128.125,0.03754
3129.688,0.010207
3131.25,0.007467
3132.813,0.007844
3134.375,0.007467
3135.938,0.010618
3137.5,0.012536
3139.063,0.009042
3140.625,0.005891
3142.188,0.00548
3143.75,0.007844
3145.313,0.007467
3146.875,0.008631
3148.438,0.010618
3150,0.022332
3151.563,0.020825
3153.125,0.012536
3154.688,0.006268
3156.25,0.00548
3157.813,0.005104
3159.375,0.005104
3160.938,0.005104
3162.5,0.004316
3164.063,0.004692
3165.625,0.003922
3167.188,0.006268
3168.75,0.007056
3170.313,0.006679
3171.875,0.008631
3173.438,0.009042
3175,0.011783
3176.563,0.013358
3178.125,0.009042
3179.688,0.005104
3181.25,0.005104
3182.813,0.008255
3184.375,0.008255
3185.938,0.007844
3187.5,0.007467
3189.063,0.009796
3190.625,0.009385
3192.188,0.004316
3193.75,0.006679
3195.313,0.009042
3196.875,0.014112
3198.438,0.020414
3200,0.015345
3201.563,0.007844
3203.125,0.005104
3204.688,0.005104
3206.25,0.004692
3207.813,0.003528
3209.375,0.003134
3210.938,0.005104
3212.5,0.005104
3214.063,0.00274
3215.625,0.002346
3217.188,0.003922
3218.75,0.003922
3220.313,0.005104
3221.875,0.006268
3223.438,0.007467
3225,0.007467
3226.563,0.00548
3228.125,0.003134
3229.688,0.004692
3231.25,0.005891
3232.813,0.005891
3234.375,0.00548
3235.938,0.00548
3237.5,0.00548
3239.063,0.00548
3240.625,0.005891
3242.188,0.00548
3243.75,0.00548
3245.313,0.006268
3246.875,0.004692
3248.438,0.002346
3250,0.004316
3251.563,0.00548
3253.125,0.003528
3254.688,0.003528
3256.25,0.005104
3257.813,0.004316
3259.375,0.004316
3260.938,0.003922
3262.5,0.00548
3264.063,0.004316
3265.625,0.005891
3267.188,0.004316
3268.75,0.004316
3270.313,0.005104
3271.875,0.008255
3273.438,0.009042
3275,0.00548
3276.563,0.00548
3278.125,0.010207
3279.688,0.012947
3281.25,0.009042
3282.813,0.006268
3284.375,0.007056
3285.938,0.005891
3287.5,0.007844
3289.063,0.004692
3290.625,0.004692
3292.188,0.005104
3293.75,0.005104
3295.313,0.003922
3296.875,0.003528
3298.438,0.004316
3300,0.004692
3301.563,0.006679
3303.125,0.005104
3304.688,0.00548
3306.25,0.005104
3307.813,0.003922
3309.375,0.004692
3310.938,0.006268
3312.5,0.00548
3314.063,0.006268
3315.625,0.007056
3317.188,0.00548
3318.75,0.004692
3320.313,0.005104
3321.875,0.005891
3323.438,0.006268
3325,0.003922
3326.563,0.004692
3328.125,0.003922
3329.688,0.004692
3331.25,0.005104
3332.813,0.006268
3334.375,0.009385
3335.938,0.007844
3337.5,0.003922
3339.063,0.002346
3340.625,0.004316
3342.188,0.004316
3343.75,0.003922
3345.313,0.004692
3346.875,0.004316
3348.438,0.003528
3350,0.00548
3351.563,0.005104
3353.125,0.005104
3354.688,0.004692
3356.25,0.003134
3357.813,0.006268
3359.375,0.007844
3360.938,0.004692
3362.5,0.003922
3364.063,0.003922
3365.625,0.004316
3367.188,0.004692
3368.75,0.003528
3370.313,0.005104
3371.875,0.008255
3373.438,0.016852
3375,0.029457
3376.563,0.02151
3378.125,0.011372
3379.688,0.005891
3381.25,0.00548
3382.813,0.009385
3384.375,0.007056
3385.938,0.006268
3387.5,0.006268
3389.063,0.003528
3390.625,0.003134
3392.188,0.003528
3393.75,0.004316
3395.313,0.005104
3396.875,0.003922
3398.438,0.003134
3400,0.005104
3401.563,0.005891
3403.125,0.006268
3404.688,0.005104
3406.25,0.004692
3407.813,0.00548
3409.375,0.007056
3410.938,0.007844
3412.5,0.009385
3414.063,0.009042
3415.625,0.00548
3417.188,0.005891
3418.75,0.007056
3420.313,0.006268
3421.875,0.009042
3423.438,0.009042
3425,0.004692
3426.563,0.003922
3428.125,0.004692
3429.688,0.00548
3431.25,0.005104
3432.813,0.006268
3434.375,0.007467
3435.938,0.013769
3437.5,0.016852
3439.063,0.012947
3440.625,0.007056
3442.188,0.003922
3443.75,0.005104
3445.313,0.004692
3446.875,0.003134
3448.438,0.004316
3450,0.005104
3451.563,0.00548
3453.125,0.004692
3454.688,0.004316
3456.25,0.004692
3457.813,0.004692
3459.375,0.004692
3460.938,0.005104
3462.5,0.006679
3464.063,0.00548
3465.625,0.005104
3467.188,0.003922
3468.75,0.007844
3470.313,0.010207
3471.875,0.009042
3473.438,0.007056
3475,0.00548
3476.563,0.004316
3478.125,0.005104
3479.688,0.008631
3481.25,0.007467
3482.813,0.00548
3484.375,0.003528
3485.938,0.004692
3487.5,0.00548
3489.063,0.006268
3490.625,0.003922
3492.188,0.003134
3493.75,0.001961
3495.313,0.005891
3496.875,0.006679
3498.438,0.003922
3500,0.003134
3501.563,0.003528
3503.125,0.003528
3504.688,0.003528
3506.25,0.003922
3507.813,0.004692
3509.375,0.00548
3510.938,0.006268
3512.5,0.004692
3514.063,0.004316
3515.625,0.003134
3517.188,0.003922
3518.75,0.003528
3520.313,0.003134
3521.875,0.003922
3523.438,0.003922
3525,0.003922
3526.563,0.00274
3528.125,0.002346
3529.688,0.00274
3531.25,0.00274
3532.813,0.00274
3534.375,0.002346
3535.938,0.002346
3537.5,0.003528
3539.063,0.003134
3540.625,0.003528
3542.188,0.003922
3543.75,0.00274
3545.313,0.003528
3546.875,0.003922
3548.438,0.004692
3550,0.004316
3551.563,0.00274
3553.125,0.003528
3554.688,0.003134
3556.25,0.003528
3557.813,0.003528
3559.375,0.003528
3560.938,0.003528
3562.5,0.004692
3564.063,0.004692
3565.625,0.003528
3567.188,0.003528
3568.75,0.003528
3570.313,0.003134
3571.875,0.003134
3573.438,0.001961
3575,0.005104
3576.563,0.007056
3578.125,0.003922
3579.688,0.003528
3581.25,0.003134
3582.813,0.003922
3584.375,0.004316
3585.938,0.003922
3587.5,0.004692
3589.063,0.004316
3590.625,0.003528
3592.188,0.003134
3593.75,0.002346
3595.313,0.003134
3596.875,0.003922
3598.438,0.00274
3600,0.005104
3601.563,0.003922
3603.125,0.005104
3604.688,0.004692
3606.25,0.003134
3607.813,0.003134
3609.375,0.003134
3610.938,0.003134
3612.5,0.00274
3614.063,0.006268
3615.625,0.005891
3617.188,0.003922
3618.75,0.003134
3620.313,0.004316
3621.875,0.004692
3623.438,0.003134
3625,0.002346
3626.563,0.003528
3628.125,0.003922
3629.688,0.003134
3631.25,0.003134
3632.813,0.00274
3634.375,0.003134
3635.938,0.004316
3637.5,0.002346
3639.063,0.002346
3640.625,0.003134
3642.188,0.003134
3643.75,0.003922
3645.313,0.003922
3646.875,0.004692
3648.438,0.003528
3650,0.003134
3651.563,0.004692
3653.125,0.006268
3654.688,0.003922
3656.25,0.00274
3657.813,0.003134
3659.375,0.005104
3660.938,0.005104
3662.5,0.004316
3664.063,0.003922
3665.625,0.003528
3667.188,0.003528
3668.75,0.003922
3670.313,0.005104
3671.875,0.006679
3673.438,0.007467
3675,0.005104
3676.563,0.004692
3678.125,0.003134
3679.688,0.002346
3681.25,0.00274
3682.813,0.003134
3684.375,0.00274
3685.938,0.004316
3687.5,0.003528
3689.063,0.003528
3690.625,0.003134
3692.188,0.00274
3693.75,0.004692
3695.313,0.003134
3696.875,0.003922
3698.438,0.003528
3700,0.003922
3701.563,0.00274
3703.125,0.003528
3704.688,0.002346
3706.25,0.003528
3707.813,0.003134
3709.375,0.002346
3710.938,0.003922
3712.5,0.003922
3714.063,0.003528
3715.625,0.003528
3717.188,0.004692
3718.75,0.007056
3720.313,0.003922
3721.875,0.009042
3723.438,0.010961
3725,0.009042
3726.563,0.007467
3728.125,0.004692
3729.688,0.004316
3731.25,0.004316
3732.813,0.003922
3734.375,0.003922
3735.938,0.005104
3737.5,0.003922
3739.063,0.003922
3740.625,0.00274
3742.188,0.003528
3743.75,0.004316
3745.313,0.009796
3746.875,0.012536
3748.438,0.023976
3750,0.024661
3751.563,0.018359
3753.125,0.008631
3754.688,0.003528
3756.25,0.004316
3757.813,0.004316
3759.375,0.004316
3760.938,0.005104
3762.5,0.005891
3764.063,0.004692
3765.625,0.003528
3767.188,0.003134
3768.75,0.003134
3770.313,0.003922
3771.875,0.004316
3773.438,0.007056
3775,0.010618
3776.563,0.008255
3778.125,0.006268
3779.688,0.003528
3781.25,0.003134
3782.813,0.003528
3784.375,0.002346
3785.938,0.003134
3787.5,0.00274
3789.063,0.003134
3790.625,0.002346
3792.188,0.002346
3793.75,0.00274
3795.313,0.003528
3796.875,0.003528
3798.438,0.004316
3800,0.00548
3801.563,0.00548
3803.125,0.005104
3804.688,0.003922
3806.25,0.007056
3807.813,0.009385
3809.375,0.007056
3810.938,0.004316
3812.5,0.002346
3814.063,0.00274
3815.625,0.003134
3817.188,0.005104
3818.75,0.003134
3820.313,0.003528
3821.875,0.004692
3823.438,0.007467
3825,0.006268
3826.563,0.004316
3828.125,0.004692
3829.688,0.003134
3831.25,0.00274
3832.813,0.003528
3834.375,0.003528
3835.938,0.003922
3837.5,0.004316
3839.063,0.003134
3840.625,0.002346
3842.188,0.00274
3843.75,0.003528
3845.313,0.003922
3846.875,0.003922
3848.438,0.003922
3850,0.003528
3851.563,0.00274
3853.125,0.005104
3854.688,0.004692
3856.25,0.009042
3857.813,0.009796
3859.375,0.008255
3860.938,0.006268
3862.5,0.00548
3864.063,0.005891
3865.625,0.009796
3867.188,0.013769
3868.75,0.008631
3870.313,0.004316
3871.875,0.003134
3873.438,0.003134
3875,0.00274
3876.563,0.003528
3878.125,0.003134
3879.688,0.003528
3881.25,0.004692
3882.813,0.005104
3884.375,0.004316
3885.938,0.002346
3887.5,0.00274
3889.063,0.003134
3890.625,0.002346
3892.188,0.003134
3893.75,0.003528
3895.313,0.003134
3896.875,0.003134
3898.438,0.00274
3900,0.002346
3901.563,0.003134
3903.125,0.003528
3904.688,0.003922
3906.25,0.003528
3907.813,0.002346
3909.375,0.003528
3910.938,0.003528
3912.5,0.00274
3914.063,0.003922
3915.625,0.003922
3917.188,0.003528
3918.75,0.003922
3920.313,0.003922
3921.875,0.001567
3923.438,0.001173
3925,0.002346
3926.563,0.002346
3928.125,0.00274
3929.688,0.003134
3931.25,0.005104
3932.813,0.006268
3934.375,0.003528
3935.938,0.003528
3937.5,0.003528
3939.063,0.003134
3940.625,0.00274
3942.188,0.002346
3943.75,0.00274
3945.313,0.001567
3946.875,0.00274
3948.438,0.003134
3950,0.00274
3951.563,0.00548
3953.125,0.007056
3954.688,0.006268
3956.25,0.004316
3957.813,0.00274
3959.375,0.003134
3960.938,0.006268
3962.5,0.007467
3964.063,0.005104
3965.625,0.00274
3967.188,0.00274
3968.75,0.00274
3970.313,0.003134
3971.875,0.004316
3973.438,0.004316
3975,0.003528
3976.563,0.003134
3978.125,0.003528
3979.688,0.002346
3981.25,0.002346
3982.813,0.002346
3984.375,0.003528
3985.938,0.005104
3987.5,0.00548
3989.063,0.005104
3990.625,0.004692
3992.188,0.003134
3993.75,0.003922
3995.313,0.003528
3996.875,0.003134
3998.438,0.00274
4000,0.002346
4001.563,0.003134
4003.125,0.002346
4004.688,0.003528
4006.25,0.003528
4007.813,0.003134
4009.375,0.003922
4010.938,0.002346
4012.5,0.002346
4014.063,0.003134
4015.625,0.002346
4017.188,0.001961
4018.75,0.002346
4020.313,0.00274
4021.875,0.003922
4023.438,0.002346
4025,0.003528
4026.563,0.003134
4028.125,0.003134
4029.688,0.003134
4031.25,0.002346
4032.813,0.003922
4034.375,0.007844
4035.938,0.008631
4037.5,0.008255
4039.063,0.006268
4040.625,0.003922
4042.188,0.003922
4043.75,0.003922
4045.313,0.005104
4046.875,0.004316
4048.438,0.004316
4050,0.003528
4051.563,0.00274
4053.125,0.003134
4054.688,0.003528
4056.25,0.004692
4057.813,0.007056
4059.375,0.008255
4060.938,0.013358
4062.5,0.012194
4064.063,0.010207
4065.625,0.005891
4067.188,0.003134
4068.75,0.003134
4070.313,0.002346
4071.875,0.003528
4073.438,0.003922
4075,0.003528
4076.563,0.001961
4078.125,0.002346
4079.688,0.002346
4081.25,0.00274
4082.813,0.003528
4084.375,0.003134
4085.938,0.003528
4087.5,0.004316
4089.063,0.003134
4090.625,0.003528
4092.188,0.002346
4093.75,0.00274
4095.313,0.002346
4096.875,0.002346
4098.438,0.002346
4100,0.00274
4101.563,0.003922
4103.125,0.003134
4104.688,0.003134
4106.25,0.003528
4107.813,0.003134
4109.375,0.003528
4110.938,0.003134
4112.5,0.00274
4114.063,0.002346
4115.625,0.003134
4117.188,0.003134
4118.75,0.00274
4120.313,0.00274
4121.875,0.00274
4123.438,0.00274
4125,0.00274
4126.563,0.00274
4128.125,0.00274
4129.688,0.003134
4131.25,0.00274
4132.813,0.003134
4134.375,0.003528
4135.938,0.003134
4137.5,0.003528
4139.063,0.004316
4140.625,0.003134
4142.188,0.00274
4143.75,0.003134
4145.313,0.003528
4146.875,0.003134
4148.438,0.00274
4150,0.003528
4151.563,0.003922
4153.125,0.004692
4154.688,0.003134
4156.25,0.003528
4157.813,0.003922
4159.375,0.00274
4160.938,0.001961
4162.5,0.002346
4164.063,0.002346
4165.625,0.002346
4167.188,0.003134
4168.75,0.00274
4170.313,0.002346
4171.875,0.00274
4173.438,0.003134
4175,0.003134
4176.563,0.00274
4178.125,0.003528
4179.688,0.003528
4181.25,0.001961
4182.813,0.00274
4184.375,0.002346
4185.938,0.00274
4187.5,0.002346
4189.063,0.001961
4190.625,0.002346
4192.188,0.002346
4193.75,0.003134
4195.313,0.003922
4196.875,0.003528
4198.438,0.002346
4200,0.003134
4201.563,0.003528
4203.125,0.003528
4204.688,0.003134
4206.25,0.003922
4207.813,0.003528
4209.375,0.004316
4210.938,0.00274
4212.5,0.003922
4214.063,0.003922
4215.625,0.003528
4217.188,0.004316
4218.75,0.003922
4220.313,0.00274
4221.875,0.00274
4223.438,0.00274
4225,0.004316
4226.563,0.003922
4228.125,0.004316
4229.688,0.004692
4231.25,0.00548
4232.813,0.005104
4234.375,0.003134
4235.938,0.003528
4237.5,0.003922
4239.063,0.003528
4240.625,0.004692
4242.188,0.007844
4243.75,0.010207
4245.313,0.008631
4246.875,0.006679
4248.438,0.003922
4250,0.00548
4251.563,0.007844
4253.125,0.012194
4254.688,0.010207
4256.25,0.00548
4257.813,0.004692
4259.375,0.004316
4260.938,0.002346
4262.5,0.003922
4264.063,0.003528
4265.625,0.003134
4267.188,0.003528
4268.75,0.003528
4270.313,0.003922
4271.875,0.003528
4273.438,0.004316
4275,0.005891
4276.563,0.004692
4278.125,0.00274
4279.688,0.003528
4281.25,0.003134
4282.813,0.005104
4284.375,0.005104
4285.938,0.00548
4287.5,0.004692
4289.063,0.003528
4290.625,0.002346
4292.188,0.003922
4293.75,0.003528
4295.313,0.003922
4296.875,0.004692
4298.438,0.00548
4300,0.005104
4301.563,0.006268
4303.125,0.005104
4304.688,0.004316
4306.25,0.003922
4307.813,0.003922
4309.375,0.00274
4310.938,0.003134
4312.5,0.003528
4314.063,0.003922
4315.625,0.003528
4317.188,0.004316
4318.75,0.005891
4320.313,0.004316
4321.875,0.003134
4323.438,0.003922
4325,0.006268
4326.563,0.006268
4328.125,0.004692
4329.688,0.004316
4331.25,0.003528
4332.813,0.003528
4334.375,0.004316
4335.938,0.004316
4337.5,0.007467
4339.063,0.012194
4340.625,0.012194
4342.188,0.009385
4343.75,0.007056
4345.313,0.006679
4346.875,0.00548
4348.438,0.007844
4350,0.011372
4351.563,0.009042
4353.125,0.005891
4354.688,0.004692
4356.25,0.003528
4357.813,0.00274
4359.375,0.003528
4360.938,0.003528
4362.5,0.004316
4364.063,0.003134
4365.625,0.00274
4367.188,0.003134
4368.75,0.00274
4370.313,0.003528
4371.875,0.005891
4373.438,0.009385
4375,0.007056
4376.563,0.006268
4378.125,0.00548
4379.688,0.004692
4381.25,0.003922
4382.813,0.003528
4384.375,0.00274
4385.938,0.001567
4387.5,0.00274
4389.063,0.003922
4390.625,0.003922
4392.188,0.003528
4393.75,0.005104
4395.313,0.004692
4396.875,0.003922
4398.438,0.003922
4400,0.003528
4401.563,0.003922
4403.125,0.004692
4404.688,0.00274
4406.25,0.00274
4407.813,0.004692
4409.375,0.003922
4410.938,0.002346
4412.5,0.003134
4414.063,0.003528
4415.625,0.003528
4417.188,0.003922
4418.75,0.004316
4420.313,0.00274
4421.875,0.003528
4423.438,0.005104
4425,0.004316
4426.563,0.003528
4428.125,0.002346
4429.688,0.003134
4431.25,0.004316
4432.813,0.003528
4434.375,0.00548
4435.938,0.004316
4437.5,0.003134
4439.063,0.005104
4440.625,0.003528
4442.188,0.00274
4443.75,0.003922
4445.313,0.004692
4446.875,0.006268
4448.438,0.004692
4450,0.004692
4451.563,0.004692
4453.125,0.003134
4454.688,0.00274
4456.25,0.004316
4457.813,0.003134
