Frecuencia(Hz),"	mm/Seg(PC)"
68.75,0.007912
68.90625,0.005926
69.0625,0.00709
69.21875,0.007604
69.375,0.009591
69.53125,0.009591
69.6875,0.007261
69.84375,0.007467
70,0.008049
70.15625,0.007467
70.3125,0.007467
70.46875,0.006987
70.625,0.004727
70.78125,0.004196
70.9375,0.005035
71.09375,0.005926
71.25,0.006234
71.40625,0.008152
71.5625,0.006919
71.71875,0.003905
71.875,0.004025
72.03125,0.004299
72.1875,0.003151
72.34375,0.002312
72.5,0.002432
72.65625,0.003117
72.8125,0.00274
72.96875,0.002792
73.125,0.002569
73.28125,0.003733
73.4375,0.004727
73.59375,0.002757
73.75,0.002929
73.90625,0.003579
74.0625,0.002757
74.21875,0.002894
74.375,0.002843
74.53125,0.002449
74.6875,0.003374
74.84375,0.004418
75,0.003117
75.15625,0.004795
75.3125,0.008049
75.46875,0.018496
75.625,0.018907
75.78125,0.005309
75.9375,0.002124
76.09375,0.002569
76.25,0.0031
76.40625,0.00298
76.5625,0.003425
76.71875,0.002586
76.875,0.001576
77.03125,0.001593
77.1875,0.00298
77.34375,0.0031
77.5,0.002149
77.65625,0.001687
77.8125,0.001755
77.96875,0.001524
78.125,0.001524
78.28125,0.001464
78.4375,0.002175
78.59375,0.002672
78.75,0.001242
78.90625,0.002757
79.0625,0.00435
79.21875,0.002398
79.375,0.002124
79.53125,0.001952
79.6875,0.001636
79.84375,0.001678
80,0.001841
80.15625,0.00262
80.3125,0.00262
80.46875,0.002432
80.625,0.001815
80.78125,0.001867
80.9375,0.003374
81.09375,0.002877
81.25,0.002278
81.40625,0.002012
81.5625,0.001396
81.71875,0.001867
81.875,0.001507
82.03125,0.001379
82.1875,0.001019
82.34375,0.000886
82.5,0.001087
82.65625,0.001006
82.8125,0.001327
82.96875,0.001601
83.125,0.001661
83.28125,0.001773
83.4375,0.00155
83.59375,0.001113
83.75,0.001216
83.90625,0.001576
84.0625,0.001576
84.21875,0.000976
84.375,0.000818
84.53125,0.001173
84.6875,0.001464
84.84375,0.001199
85,0.00131
85.15625,0.001396
85.3125,0.001336
85.46875,0.001267
85.625,0.000796
85.78125,0.000933
85.9375,0.000921
86.09375,0.000963
86.25,0.001006
86.40625,0.001173
86.5625,0.001293
86.71875,0.000676
86.875,0.000775
87.03125,0.00131
87.1875,0.001327
87.34375,0.003802
87.5,0.003425
87.65625,0.001173
87.8125,0.000989
87.96875,0.000822
88.125,0.000612
88.28125,0.000531
88.4375,0.000612
88.59375,0.000698
88.75,0.000809
88.90625,0.001293
89.0625,0.001006
89.21875,0.000689
89.375,0.000655
89.53125,0.000676
89.6875,0.000552
89.84375,0.000741
90,0.000788
90.15625,0.000698
90.3125,0.000741
90.46875,0.000565
90.625,0.000963
90.78125,0.001087
90.9375,0.000933
91.09375,0.000843
91.25,0.000921
91.40625,0.000818
91.5625,0.000766
91.71875,0.000779
91.875,0.000754
92.03125,0.000711
92.1875,0.000578
92.34375,0.000698
92.5,0.001267
92.65625,0.002064
92.8125,0.00155
92.96875,0.000599
93.125,0.000591
93.28125,0.000629
93.4375,0.000664
93.59375,0.000689
93.75,0.000664
93.90625,0.000454
94.0625,0.000664
94.21875,0.000711
94.375,0.000831
94.53125,0.000754
94.6875,0.000495
94.84375,0.000509
95,0.00042
95.15625,0.000578
95.3125,0.000629
95.46875,0.000495
95.625,0.002363
95.78125,0.007707
95.9375,0.006371
96.09375,0.001019
96.25,0.001901
96.40625,0.001105
96.5625,0.000509
96.71875,0.000439
96.875,0.000503
97.03125,0.000516
97.1875,0.000557
97.34375,0.000516
97.5,0.000411
97.65625,0.000612
97.8125,0.000963
97.96875,0.001327
98.125,0.000698
98.28125,0.000524
98.4375,0.000488
98.59375,0.002261
98.75,0.00685
98.90625,0.005309
99.0625,0.001075
99.21875,0.001704
99.375,0.001447
99.53125,0.001087
99.6875,0.003682
99.84375,0.024935
100,0.029868
100.1563,0.007809
100.3125,0.001618
100.4688,0.000634
100.625,0.000766
100.7813,0.000664
100.9375,0.000411
101.0938,0.000599
101.25,0.000591
101.4063,0.000488
101.5625,0.000537
101.7188,0.000587
101.875,0.000612
102.0313,0.000495
102.1875,0.000634
102.3438,0.000591
102.5,0.000495
102.6563,0.00042
102.8125,0.000411
102.9688,0.000405
103.125,0.00042
103.2813,0.00039
103.4375,0.000315
103.5938,0.000343
103.75,0.000383
103.9063,0.000355
104.0625,0.000349
104.2188,0.00042
104.375,0.000454
104.5313,0.000362
104.6875,0.000293
104.8438,0.000285
105,0.000315
105.1563,0.000265
105.3125,0.000349
105.4688,0.000334
105.625,0.000321
105.7813,0.000272
105.9375,0.000447
106.0938,0.000524
106.25,0.000328
106.4063,0.00023
106.5625,0.000238
106.7188,0.0003
106.875,0.000355
107.0313,0.000334
107.1875,0.000439
107.3438,0.000349
107.5,0.000321
107.6563,0.0003
107.8125,0.000272
107.9688,0.000343
108.125,0.00046
108.2813,0.000482
108.4375,0.000495
108.5938,0.001644
108.75,0.002261
108.9063,0.00131
109.0625,0.000328
109.2188,0.000495
109.375,0.0003
109.5313,0.000252
109.6875,0.000272
109.8438,0.00039
110,0.000467
110.1563,0.0003
110.3125,0.000467
110.4688,0.000565
110.625,0.000467
110.7813,0.000488
110.9375,0.00039
111.0938,0.000334
111.25,0.000343
111.4063,0.000411
111.5625,0.000377
111.7188,0.000482
111.875,0.004521
112.0313,0.010687
112.1875,0.006576
112.3438,0.000775
112.5,0.000426
112.6563,0.00037
112.8125,0.00046
112.9688,0.000698
113.125,0.000454
113.2813,0.000238
113.4375,0.000355
113.5938,0.000591
113.75,0.000537
113.9063,0.000706
114.0625,0.001156
114.2188,0.001636
114.375,0.000963
114.5313,0.000608
114.6875,0.000668
114.8438,0.000467
115,0.00042
115.1563,0.0003
115.3125,0.000195
115.4688,0.000278
115.625,0.000244
115.7813,0.000202
115.9375,0.000328
116.0938,0.000439
116.25,0.000321
116.4063,0.00023
116.5625,0.000839
116.7188,0.001049
116.875,0.000599
117.0313,0.000411
117.1875,0.000334
117.3438,0.000362
117.5,0.000285
117.6563,0.000315
117.8125,0.000531
117.9688,0.000634
118.125,0.001481
118.2813,0.002569
118.4375,0.0174
118.5938,0.024387
118.75,0.008392
118.9063,0.001216
119.0625,0.000719
119.2188,0.000495
119.375,0.000503
119.5313,0.000552
119.6875,0.000398
119.8438,0.000272
120,0.00042
120.1563,0.005343
120.3125,0.011509
120.4688,0.006645
120.625,0.001019
120.7813,0.000321
120.9375,0.000293
121.0938,0.00042
121.25,0.000524
121.4063,0.000405
121.5625,0.000272
121.7188,0.000516
121.875,0.00095
122.0313,0.000895
122.1875,0.000843
122.3438,0.00262
122.5,0.002518
122.6563,0.001062
122.8125,0.001644
122.9688,0.00173
123.125,0.001182
123.2813,0.000762
123.4375,0.000818
123.5938,0.001336
123.75,0.00095
123.9063,0.000565
124.0625,0.000569
124.2188,0.003237
124.375,0.01007
124.5313,0.007912
124.6875,0.00131
124.8438,0.000629
125,0.000509
125.1563,0.000447
125.3125,0.000524
125.4688,0.000454
125.625,0.000426
125.7813,0.000439
125.9375,0.000664
126.0938,0.000668
126.25,0.000398
126.4063,0.000509
126.5625,0.000377
126.7188,0.000569
126.875,0.000612
127.0313,0.000565
127.1875,0.000818
127.3438,0.000852
127.5,0.000921
127.6563,0.000754
127.8125,0.000599
127.9688,0.000796
128.125,0.000537
128.2813,0.001593
128.4375,0.003048
128.5938,0.00173
128.75,0.000467
128.9063,0.00137
129.0625,0.002012
129.2188,0.000775
129.375,0.00042
129.5313,0.000557
129.6875,0.000509
129.8438,0.00046
130,0.000578
130.1563,0.000801
130.3125,0.000963
130.4688,0.000647
130.625,0.000552
130.7813,0.000612
130.9375,0.001464
131.0938,0.003288
131.25,0.002064
131.4063,0.000591
131.5625,0.000706
131.7188,0.000608
131.875,0.000565
132.0313,0.000766
132.1875,0.001032
132.3438,0.001661
132.5,0.00113
132.6563,0.003459
132.8125,0.00548
132.9688,0.002346
133.125,0.000524
133.2813,0.000587
133.4375,0.000537
133.5938,0.000509
133.75,0.000426
133.9063,0.000509
134.0625,0.000676
134.2188,0.000475
134.375,0.000321
134.5313,0.000426
134.6875,0.000591
134.8438,0.000766
135,0.000698
135.1563,0.000933
135.3125,0.000587
135.4688,0.000599
135.625,0.000788
135.7813,0.000933
135.9375,0.000963
136.0938,0.000685
136.25,0.000454
136.4063,0.000668
136.5625,0.001032
136.7188,0.000963
136.875,0.000745
137.0313,0.000503
137.1875,0.000719
137.3438,0.001242
137.5,0.001006
137.6563,0.000843
137.8125,0.000599
137.9688,0.000432
138.125,0.000383
138.2813,0.000822
138.4375,0.000719
138.5938,0.000509
138.75,0.000732
138.9063,0.000591
139.0625,0.001773
139.2188,0.003322
139.375,0.002124
139.5313,0.001293
139.6875,0.001139
139.8438,0.000741
140,0.000612
140.1563,0.000612
140.3125,0.000856
140.4688,0.001049
140.625,0.001032
140.7813,0.001139
140.9375,0.000908
141.0938,0.000933
141.25,0.001105
141.4063,0.001006
141.5625,0.001087
141.7188,0.001242
141.875,0.000788
142.0313,0.000895
142.1875,0.001293
142.3438,0.000963
142.5,0.000921
142.6563,0.00131
142.8125,0.00113
142.9688,0.000963
143.125,0.001019
143.2813,0.000801
143.4375,0.000552
143.5938,0.000524
143.75,0.000621
143.9063,0.000537
144.0625,0.000754
144.2188,0.000719
144.375,0.001267
144.5313,0.001049
144.6875,0.001481
144.8438,0.001952
145,0.000809
145.1563,0.000878
145.3125,0.000839
145.4688,0.000509
145.625,0.000698
145.7813,0.001032
145.9375,0.001113
146.0938,0.001156
146.25,0.000921
146.4063,0.000775
146.5625,0.001182
146.7188,0.001678
146.875,0.002312
147.0313,0.001533
147.1875,0.000741
147.3438,0.000908
147.5,0.001049
147.6563,0.001019
147.8125,0.000921
147.9688,0.000745
148.125,0.001293
148.2813,0.001636
148.4375,0.001139
148.5938,0.000732
148.75,0.001182
148.9063,0.002346
149.0625,0.002792
149.2188,0.002038
149.375,0.002757
149.5313,0.002012
149.6875,0.00179
149.8438,0.001713
150,0.00149
150.1563,0.001259
150.3125,0.001524
150.4688,0.001678
150.625,0.001773
150.7813,0.00149
150.9375,0.004418
151.0938,0.008905
151.25,0.005412
151.4063,0.001661
151.5625,0.001267
151.7188,0.002261
151.875,0.002226
152.0313,0.000989
152.1875,0.001032
152.3438,0.000921
152.5,0.001267
152.6563,0.001156
152.8125,0.001353
152.9688,0.001421
153.125,0.001293
153.2813,0.001927
153.4375,0.001439
153.5938,0.001216
153.75,0.001327
153.9063,0.001139
154.0625,0.001293
154.2188,0.001396
154.375,0.001687
154.5313,0.002312
154.6875,0.001901
154.8438,0.001524
155,0.001259
155.1563,0.000976
155.3125,0.000878
155.4688,0.001747
155.625,0.001713
155.7813,0.001242
155.9375,0.001379
156.0938,0.001644
156.25,0.001901
156.4063,0.001413
156.5625,0.000565
156.7188,0.001173
156.875,0.00149
157.0313,0.004247
157.1875,0.0174
157.3438,0.018496
157.5,0.004795
157.6563,0.001242
157.8125,0.001225
157.9688,0.002569
158.125,0.002757
158.2813,0.00262
158.4375,0.003905
158.5938,0.003237
158.75,0.001533
158.9063,0.001336
159.0625,0.001019
159.2188,0.000933
159.375,0.000865
159.5313,0.001644
159.6875,0.001353
159.8438,0.000809
160,0.001087
160.1563,0.001576
160.3125,0.001447
160.4688,0.001678
160.625,0.001558
160.7813,0.001439
160.9375,0.002149
161.0938,0.002038
161.25,0.001533
161.4063,0.001704
161.5625,0.001413
161.7188,0.001113
161.875,0.001049
162.0313,0.001533
162.1875,0.001558
162.3438,0.001481
162.5,0.002312
162.6563,0.002012
162.8125,0.002012
162.9688,0.001533
163.125,0.001293
163.2813,0.000818
163.4375,0.001327
163.5938,0.002038
163.75,0.001576
163.9063,0.001225
164.0625,0.000809
164.2188,0.000921
164.375,0.000989
164.5313,0.001006
164.6875,0.001139
164.8438,0.001087
165,0.001259
165.1563,0.000865
165.3125,0.001075
165.4688,0.001413
165.625,0.001267
165.7813,0.00155
165.9375,0.001032
166.0938,0.000599
166.25,0.000766
166.4063,0.000839
166.5625,0.001062
166.7188,0.000933
166.875,0.000719
167.0313,0.000921
167.1875,0.00173
167.3438,0.001927
167.5,0.001644
167.6563,0.001105
167.8125,0.001199
167.9688,0.00155
168.125,0.000908
168.2813,0.000818
168.4375,0.001105
168.5938,0.001032
168.75,0.000706
168.9063,0.000578
169.0625,0.000766
169.2188,0.002706
169.375,0.002792
169.5313,0.001242
169.6875,0.001105
169.8438,0.000921
170,0.000908
170.1563,0.001019
170.3125,0.000856
170.4688,0.000732
170.625,0.00037
170.7813,0.000488
170.9375,0.000642
171.0938,0.001216
171.25,0.001439
171.4063,0.000706
171.5625,0.000843
171.7188,0.000865
171.875,0.000711
172.0313,0.000689
172.1875,0.000544
172.3438,0.000537
172.5,0.000839
172.6563,0.001075
172.8125,0.000843
172.9688,0.000411
173.125,0.000698
173.2813,0.000608
173.4375,0.000775
173.5938,0.000779
173.75,0.000642
173.9063,0.000557
174.0625,0.00037
174.2188,0.000775
174.375,0.000634
174.5313,0.000426
174.6875,0.000447
174.8438,0.000724
175,0.001087
175.1563,0.001139
175.3125,0.001421
175.4688,0.00131
175.625,0.000801
175.7813,0.000612
175.9375,0.000809
176.0938,0.001032
176.25,0.000822
176.4063,0.000621
176.5625,0.000668
176.7188,0.000503
176.875,0.000587
177.0313,0.000587
177.1875,0.000495
177.3438,0.000565
177.5,0.000685
177.6563,0.000963
177.8125,0.001464
177.9688,0.001032
178.125,0.00042
178.2813,0.000531
178.4375,0.000732
178.5938,0.000895
178.75,0.001173
178.9063,0.000933
179.0625,0.000724
179.2188,0.000655
179.375,0.000612
179.5313,0.000796
179.6875,0.001006
179.8438,0.001199
180,0.000839
180.1563,0.000843
180.3125,0.000856
180.4688,0.000488
180.625,0.000578
180.7813,0.000447
180.9375,0.000612
181.0938,0.000621
181.25,0.001447
181.4063,0.001841
181.5625,0.001413
181.7188,0.002209
181.875,0.001593
182.0313,0.000685
182.1875,0.00046
182.3438,0.000488
182.5,0.000503
182.6563,0.000578
182.8125,0.000856
182.9688,0.000775
183.125,0.000531
183.2813,0.000801
183.4375,0.000745
183.5938,0.000895
183.75,0.000524
183.9063,0.000495
184.0625,0.000383
184.2188,0.000509
184.375,0.000766
184.5313,0.000482
184.6875,0.000355
184.8438,0.000454
185,0.000989
185.1563,0.001199
185.3125,0.000439
185.4688,0.000629
185.625,0.000569
185.7813,0.000788
185.9375,0.000818
186.0938,0.000524
186.25,0.000488
186.4063,0.000591
186.5625,0.000822
186.7188,0.000621
186.875,0.000377
187.0313,0.000355
187.1875,0.000343
187.3438,0.000285
187.5,0.000796
187.6563,0.00262
187.8125,0.002312
187.9688,0.000676
188.125,0.001006
188.2813,0.001113
188.4375,0.000629
188.5938,0.000509
188.75,0.000467
188.9063,0.000432
189.0625,0.00042
189.2188,0.000531
189.375,0.000383
189.5313,0.000244
189.6875,0.00023
189.8438,0.000278
190,0.000454
190.1563,0.000537
190.3125,0.000509
190.4688,0.000537
190.625,0.000629
190.7813,0.000608
190.9375,0.000621
191.0938,0.000516
191.25,0.000482
191.4063,0.000552
191.5625,0.000642
191.7188,0.000642
191.875,0.00046
192.0313,0.000557
192.1875,0.000531
192.3438,0.000706
192.5,0.000587
192.6563,0.000745
192.8125,0.000741
192.9688,0.000467
193.125,0.000467
193.2813,0.000482
193.4375,0.000426
193.5938,0.000676
193.75,0.001353
193.9063,0.000963
194.0625,0.000454
194.2188,0.000398
194.375,0.000405
194.5313,0.000362
194.6875,0.000355
194.8438,0.000315
195,0.0003
195.1563,0.000531
195.3125,0.000599
195.4688,0.000377
195.625,0.000334
195.7813,0.000745
195.9375,0.000779
196.0938,0.000569
196.25,0.000503
196.4063,0.000634
196.5625,0.000509
196.7188,0.000315
196.875,0.000426
197.0313,0.000411
197.1875,0.000475
197.3438,0.000706
197.5,0.001336
197.6563,0.00137
197.8125,0.000647
197.9688,0.001396
198.125,0.001216
198.2813,0.000629
198.4375,0.002012
198.5938,0.012194
198.75,0.0174
198.9063,0.006919
199.0625,0.001006
199.2188,0.000565
199.375,0.000531
199.5313,0.000647
199.6875,0.000719
199.8438,0.001199
200,0.001156
200.1563,0.000989
200.3125,0.000439
200.4688,0.000432
200.625,0.000634
200.7813,0.00046
200.9375,0.000405
201.0938,0.000398
201.25,0.000426
201.4063,0.000516
201.5625,0.000377
201.7188,0.000411
201.875,0.000377
202.0313,0.000315
202.1875,0.000265
202.3438,0.000334
202.5,0.00039
202.6563,0.000315
202.8125,0.000362
202.9688,0.000447
203.125,0.000524
203.2813,0.001558
203.4375,0.00131
203.5938,0.000509
203.75,0.000475
203.9063,0.00042
204.0625,0.000426
204.2188,0.000355
204.375,0.000467
204.5313,0.000383
204.6875,0.000398
204.8438,0.00046
205,0.000565
205.1563,0.000537
205.3125,0.00039
205.4688,0.00037
205.625,0.000432
205.7813,0.000349
205.9375,0.0003
206.0938,0.001601
206.25,0.00274
206.4063,0.001353
206.5625,0.000565
206.7188,0.000591
206.875,0.000495
207.0313,0.000655
207.1875,0.00039
207.3438,0.000432
207.5,0.000544
207.6563,0.000475
207.8125,0.000475
207.9688,0.000642
208.125,0.001353
208.2813,0.001006
208.4375,0.000362
208.5938,0.000629
208.75,0.001618
208.9063,0.001593
209.0625,0.000655
209.2188,0.000349
209.375,0.000321
209.5313,0.000293
209.6875,0.000278
209.8438,0.00037
210,0.000544
210.1563,0.000587
210.3125,0.000432
210.4688,0.000531
210.625,0.000475
210.7813,0.000426
210.9375,0.000328
211.0938,0.00021
211.25,0.000224
211.4063,0.000252
211.5625,0.000349
211.7188,0.000454
211.875,0.000475
212.0313,0.000426
212.1875,0.000398
212.3438,0.000426
212.5,0.000544
212.6563,0.000689
212.8125,0.000565
212.9688,0.000495
213.125,0.000355
213.2813,0.000362
213.4375,0.000447
213.5938,0.000578
213.75,0.000531
213.9063,0.000732
214.0625,0.000426
214.2188,0.000482
214.375,0.000495
214.5313,0.000569
214.6875,0.000377
214.8438,0.000334
215,0.000328
215.1563,0.000383
215.3125,0.000557
215.4688,0.000621
215.625,0.000495
215.7813,0.000933
215.9375,0.000621
216.0938,0.001259
216.25,0.001087
216.4063,0.000488
216.5625,0.00039
216.7188,0.000439
216.875,0.000405
217.0313,0.000272
217.1875,0.000467
217.3438,0.000839
217.5,0.000676
217.6563,0.000578
217.8125,0.000398
217.9688,0.000467
218.125,0.000895
218.2813,0.001019
218.4375,0.000599
218.5938,0.00046
218.75,0.000432
218.9063,0.000447
219.0625,0.000362
219.2188,0.000334
219.375,0.000426
219.5313,0.000775
219.6875,0.000565
219.8438,0.000398
220,0.000467
220.1563,0.000732
220.3125,0.00113
220.4688,0.000796
220.625,0.000544
220.7813,0.000328
220.9375,0.000306
221.0938,0.000355
221.25,0.00039
221.4063,0.00037
221.5625,0.000315
221.7188,0.000328
221.875,0.000432
222.0313,0.000503
222.1875,0.000405
222.3438,0.000328
222.5,0.000315
222.6563,0.000495
222.8125,0.000531
222.9688,0.0003
223.125,0.00042
223.2813,0.000426
223.4375,0.00042
223.5938,0.00046
223.75,0.000578
223.9063,0.0031
224.0625,0.007604
224.2188,0.005309
224.375,0.00095
224.5313,0.000252
224.6875,0.000495
224.8438,0.000544
225,0.000432
